event_uid,artist_uid
10171348,5083633
10171838,10974589
10171857,11130425
10171857,16515490
10172433,4102555
10172433,10978856
10172844,6143754
10174044,7767692
10174289,1250564
10174289,2500741
10174289,4221029
10174289,4377945
10174289,5874102
10174289,7123103
10174289,14883859
10177307,12745423
10178085,5125003
10179503,1537522
10186588,12720590
10186588,15279537
10187431,11897216
10198818,12657551
10199751,4014364
10199751,5475096
10199751,5951424
10199751,6867555
10199751,8257798
10199751,8761667
10199751,9632237
10199751,11434584
10199903,1218377
10204106,14394148
10205495,4686535
10208333,1782379
10213210,10518136
10215888,6981196
10217450,7117254
10219479,5037230
10219550,5509787
10222146,1313535
10222146,5604161
10222146,6554104
10222146,9853322
10222146,16406330
10222611,11593625
10227853,5399126
10229489,10476039
10230686,642827
10234607,12193965
10234993,5874604
10240498,12738263
10240950,16101070
10242695,14160148
10243908,10518136
10245684,8952397
10245824,12251520
10245886,160316
10245886,14517170
10247175,524680
10247175,1296752
10247175,1976691
10247175,2248599
10247175,2438155
10247175,12657551
10250219,11695458
10252989,10384539
10256385,2868407
10256385,15355492
10259392,3129112
10263046,12061124
10263233,10365441
10263449,1581070
10267430,14583837
10268698,1268118
10268698,2599339
10270222,13746898
10270861,11807137
10270861,12597811
10271433,61521
10271433,5274146
10271433,11287094
10271433,15445174
10272421,5153738
10272421,5459158
10272421,5542380
10272421,8304178
10272421,8570240
10272421,9455998
10272421,10418764
10272421,11538110
10272421,11926819
10272421,14517389
10272421,15384617
10272855,2488147
10273263,166314
10273263,2093700
10273263,9843052
10273263,13509930
10273263,14740186
10273263,16721374
10273698,4583410
10276331,8018162
10278268,9859103
10278268,12392963
10278268,12600373
10283360,617953
10286628,3107098
10286628,11229086
10287620,11035999
10288420,3692379
10288420,10851676
10288955,14405958
10290602,16603001
10292928,15879886
10297414,16261822
10300238,14071236
10303293,1916699
10303293,11318400
10305372,7140599
10305841,1711906
10305841,8335315
10310583,6012707
10314012,6653714
10326204,3979934
10326204,9396749
10326204,12666876
10327964,7140599
10329804,2264129
10330734,14496034
10336107,4199480
10336107,10490910
10337171,16663783
10337609,14198888
10341374,12448637
10348538,5035408
10349192,4708383
10349740,7923468
10351261,395908
10355698,888172
10355698,1041421
10355698,14019422
10355698,14966751
10356362,2043771
10356362,4558533
10356737,13297800
10356930,15205179
10358464,2699673
10361958,2253466
10361958,2969274
10362458,7857890
10362458,10156996
10362458,11435524
10362458,14167573
10364477,8522451
10365408,14525374
10365408,16176843
10365437,2493810
10365437,6421803
10373575,4199480
10373575,10518136
10373575,11363167
10375736,8152033
10381796,12786729
10382511,6933829
10383408,2599416
10386549,4441998
10386866,281330
10394621,8746887
10395463,1705864
10396323,11230027
10396735,2284880
10396735,2640221
10396735,5604161
10396735,8902533
10396735,9680197
10396735,10292340
10396735,11171908
10398968,5509787
10399577,1257066
10399577,13272325
10403517,12963755
10404815,6204269
10408905,12934382
10418867,13720946
10420884,480788
10420979,15089922
10421072,4468096
10421733,10867715
10422736,1671030
10422736,10280714
10426506,13856594
10426609,7997191
10426901,53685
10426901,803853
10434079,13176807
10434138,4250252
10434138,12817890
10434138,14067522
10434138,14273629
10434138,16494891
10439014,1492788
10445694,16009007
10449138,1296752
10449138,4005968
10449306,3833833
10450094,8347440
10450094,15386840
10454496,3290304
10454496,5451517
10454496,7329330
10454496,9293473
10454496,10772052
10454496,11154621
10454496,11637320
10454496,13112279
10454496,14740186
10454496,16270381
10454765,8372492
10455728,7434581
10458731,2697217
10458856,8685079
10464039,3229046
10464039,7978403
10464039,12515797
10464039,14401613
10464039,14577467
10464105,15426526
10466207,6675991
10466207,7581774
10466207,7886721
10469671,11508307
10475274,6182308
10475274,15764138
10475274,15925627
10478222,7670107
10482791,9744328
10485429,7132823
10485429,14057868
10486923,13982553
10487656,14615165
10489599,12438234
10490690,16522689
10492582,882671
10492582,1329746
10492582,11993518
10494001,2883117
10494001,8265560
10494001,9115098
10494001,15238731
10497588,15835963
10497814,6490048
10497814,7434581
10497814,9651557
10497814,9731068
10497814,9766595
10497814,12041060
10497814,16316000
10497814,16494915
10498849,8224715
10504286,7248438
10507628,3865747
10510505,8616785
10510505,12961795
10510505,14034785
10510505,14168480
10510505,15572147
10512329,4586313
10514636,12847762
10516129,15123064
10516229,2510900
10516229,13638172
10519954,1608013
10519954,8941723
10525316,9451359
10530108,15528564
10530597,13846998
10531690,1726262
10531690,2895366
10531690,4613384
10531690,5125003
10531690,5395251
10531690,5397302
10531690,7219696
10531690,7995468
10531690,11008078
10531690,11843696
10531690,13767635
10531690,14394148
10531690,15139932
10531690,16708982
10534102,14651878
10534293,3908096
10535282,6214620
10545027,4014364
10547906,1483986
10547906,2458002
10547906,2484536
10547906,6274161
10547906,6645382
10547906,8097785
10547906,8862816
10547906,10057483
10547906,11211005
10547906,12738263
10547906,15111069
10547906,16241360
10548885,5793852
10555455,5613188
10555714,10490059
10559691,484739
10559691,1763551
10559691,6295246
10559691,11355590
10559959,14305399
10559992,3961188
10562212,7119277
10564263,3979972
10564263,8964695
10564263,16662045
10564392,7010360
10564392,10905279
10569750,16490561
10570682,6867555
10571016,113093
10572132,7956530
10572522,1849833
10572542,5819614
10573330,15205179
10575106,472651
10575351,10485449
10575351,12387742
10575351,12726255
10576621,732554
10576621,4354860
10576621,12156583
10576621,13085883
10577521,2962323
10577521,3783031
10577521,4357848
10577521,5973799
10577521,10507167
10577983,1105253
10577983,13853851
10578565,11606085
10579963,7870648
10579963,16008087
10583594,10985501
10585285,10476039
10586974,450086
10586974,1265517
10586974,3506869
10586974,4205864
10586974,4449507
10586974,4468096
10586974,6393611
10586974,8444833
10586974,11318400
10586974,12856821
10586974,14269872
10586974,16583139
10591116,12616330
10595663,11093106
10595798,16027522
10596714,9853322
10597023,4161498
10598909,923777
10598909,3551380
10598909,6411134
10598909,7391749
10598909,7479221
10598909,9990719
10598909,10199955
10599834,7072806
10603749,9669891
10604627,2474441
10605979,7279435
10606913,8423679
10606913,8991431
10606913,13728956
10606913,16750292
10609104,1905550
10609104,8396430
10609104,10125653
10623685,6321675
10630247,13887244
10631097,2421304
10631097,3476576
10631097,4420468
10631097,7058363
10636621,7068577
10636621,7851022
10638868,2962323
10638868,4165107
10638868,4325242
10638868,7010360
10638868,7310303
10638868,7772819
10638868,11796005
10638868,12064703
10638868,12850344
10638868,12880819
10638868,13863717
10638868,13982553
10638868,16087249
10642696,1705864
10642696,2459067
10642696,3716878
10642696,7618050
10642696,8310540
10642696,9433452
10642696,11432902
10642696,13700570
10642696,15534954
10642995,7799227
10644019,10410283
10646572,16237648
10649999,11073313
10651968,15448727
10654528,2148559
10654528,3765118
10655566,1370857
10655566,5430495
10655566,6502843
10655566,6740858
10655566,9699256
10655566,10444290
10655566,10639992
10655566,11199891
10655566,11508307
10655566,15175070
10655721,14693830
10657212,3376489
10658923,634869
10658923,3467907
10658923,4199480
10658923,4218170
10658923,5232895
10658923,14533745
10659111,8872204
10659111,14504139
10662205,6072152
10662205,16583560
10663898,6610163
10665531,4659107
10671087,12087807
10671087,12396543
10671158,16396956
10677894,8754085
10677894,12193599
10678372,124160
10678372,7534839
10678372,9674672
10681548,3326912
10681548,3588199
10681548,5628491
10681548,8386024
10681548,11716506
10681548,16117011
10682278,15489542
10683538,3740782
10683538,15110784
10683538,15526686
10684411,248150
10684628,16262464
10684967,8303221
10686225,13509930
10686397,4945514
10686397,5822502
10686397,10770640
10686397,15879695
10688908,9026746
10690707,459401
10698917,7136112
10699850,6812039
10699850,8902533
10699850,12847065
10699921,3762219
10702596,16050700
10706619,975819
10706619,1541510
10706619,2457694
10706619,2896395
10706619,2960739
10706619,3866121
10706619,4204409
10706619,6093797
10706619,8277292
10706619,10370636
10706619,11322832
10706619,12326803
10706619,12461116
10706619,13416506
10706619,14109558
10706619,14515557
10706619,16366469
10706619,16501017
10708682,5882166
10708682,7299787
10709390,3865747
10711249,5195988
10719150,10156153
10720080,8337738
10729913,1869821
10732784,1159402
10732784,3956490
10732784,8522942
10732784,13159781
10736881,9239765
10736881,11768638
10747857,196278
10749285,12906731
10749817,3798180
10749817,11432892
10750304,12403007
10751786,11635075
10754454,11318400
10755558,3441956
10757524,3288072
10757524,5309938
10758496,4247726
10758496,11234614
10758496,14142682
10758496,16428973
10760891,588613
10760950,6007373
10761979,6913010
10761979,8499110
10761979,12508132
10761979,16766075
10762091,1159402
10762091,3473299
10762091,6840883
10762091,9551131
10762091,13851830
10763363,3387909
10768837,4669349
10768878,2007581
10768878,2354950
10768878,4381646
10768878,9456275
10768878,10346592
10769707,13285963
10775929,90651
10775929,3378008
10775929,3989732
10775929,4448537
10775929,11258407
10775929,13157514
10775929,13924548
10779880,1296752
10779880,7955987
10780820,8859332
10781134,1894398
10781134,2415609
10781134,3237056
10781134,6718899
10781134,9348764
10781134,10729116
10781134,14293312
10781809,11203505
10788171,14992334
10789981,8010293
10789981,15813748
10795214,13418181
10795504,905689
10805592,15257394
10806347,8630976
10806628,7293531
10807220,687393
10807220,5317121
10807220,5386883
10807220,5959366
10807220,6620881
10807220,7899970
10807220,14028887
10808298,3326783
10808414,3168682
10808414,14211667
10809035,3961188
10810083,775248
10810083,6604794
10811858,7592347
10812740,15381789
10814095,9841978
10814528,3661803
10814528,5604161
10814528,9024921
10814528,10178727
10814528,14038510
10816877,14651878
10829051,395908
10830235,12141843
10834682,12569839
10835490,3722129
10835490,9731068
10835490,9776245
10835490,13285963
10835490,14361329
10835490,15173591
10835490,15311022
10835490,16660269
10836658,15029666
10840236,5043849
10840768,3660656
10841825,304632
10841825,4273843
10842318,3642881
10842318,9432991
10842961,11539279
10843298,79733
10843298,6129606
10844352,2212129
10844352,6566734
10844352,16616305
10845188,3471312
10845358,6619067
10847334,7175446
10850973,524680
10851052,1276775
10851198,5153738
10854106,12087807
10854729,9598902
10867041,1225824
10867041,2839916
10867041,3316939
10867041,5178295
10867041,5275783
10867041,9940238
10867041,10746208
10867041,11794525
10868931,13193273
10870240,9141594
10872250,114768
10872250,1901865
10872250,4234239
10872250,6290632
10872250,6444513
10872250,7724073
10872250,12901017
10872250,13886544
10872250,14227261
10872250,14524717
10872250,14533334
10881157,7460074
10881663,1266453
10882309,15602002
10884932,1225824
10884932,4695943
10884932,12095290
10888724,1918386
10888724,9940200
10891523,7146879
10891523,10955105
10891523,15276110
10891523,15362910
10892453,12102585
10898581,9307555
10901854,170349
10901854,378928
10901854,933036
10901854,3468621
10901854,3480830
10901854,3512131
10901854,5397302
10901854,7380086
10901854,9399137
10901854,11318400
10901854,16339952
10905379,5808673
10905379,11154621
10905379,14473404
10906445,1938261
10907375,3718101
10907375,7408952
10908985,11794525
10910555,12736026
10912373,736904
10912373,3395124
10912373,10237377
10914646,4420468
10914646,7293531
10914646,13899151
10914646,14950520
10918566,9776245
10920013,16083401
10920627,12772160
10921310,13577877
10922409,11095838
10924975,250528
10924975,318373
10924975,980135
10924975,3441064
10924975,4358610
10924975,7099057
10924975,7169253
10924975,8337738
10924975,13091558
10924975,15132811
10926640,3809026
10927172,3497527
10927172,10418764
10928085,14453033
10928117,15435349
10929814,3636093
10932253,4199480
10932253,4491687
10932253,7381402
10932253,9699256
10932253,10101686
10932253,10200834
10932253,10639992
10932253,12064703
10932253,14517170
10935494,2650819
10936764,281002
10938269,10925479
10941541,1144731
10941541,4927874
10941541,12176023
10948449,4968694
10948449,9263892
10952162,3970378
10952162,8739393
10953783,430347
10954645,4014364
10954645,4491341
10954645,6368378
10954645,8802908
10954645,10346515
10954645,13132877
10954645,16316000
10954796,318373
10954796,2159716
10954796,2752197
10954796,3160770
10954796,5309938
10954796,5434812
10954796,8285597
10954796,9342261
10954796,11095551
10954796,13376379
10954796,15402537
10954987,7590154
10955020,529444
10955020,5195015
10955835,9032154
10957141,1417242
10957141,1575204
10957141,3998423
10957141,5521614
10957141,6408212
10957141,6738702
10957141,12074672
10957141,12507090
10957141,12548716
10957141,13302265
10957141,14083840
10957141,14425449
10957141,15359457
10957141,15791423
10962554,16156452
10966970,3983581
10966970,4510567
10966970,8354418
10966970,12777482
10966970,14970388
10966970,15736838
10967719,13393130
10971282,6172780
10971282,8631741
10973066,4036801
10973066,4086370
10973066,5827373
10973066,11323934
10974121,1962571
10974233,9928647
10978402,10065451
10981552,1209302
